▲ Next.js 16.2.7 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.68.115:3000
- Environments: .env.local
✓ Ready in 2.4s

 GET / 200 in 1928ms (next.js: 452ms, proxy.ts: 471ms, application-code: 1006ms)
 GET /api/stats 200 in 467ms (next.js: 7ms, proxy.ts: 7ms, application-code: 453ms)
 GET /api/posts 200 in 324ms (next.js: 3ms, proxy.ts: 4ms, application-code: 317ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.7s (next.js: 15ms, proxy.ts: 8ms, application-code: 2.6s)
 GET /api/ping?ts=1782377026237 200 in 34ms (next.js: 22ms, proxy.ts: 7ms, application-code: 5ms)
 GET /api/stats 200 in 567ms (next.js: 7ms, proxy.ts: 9ms, application-code: 551ms)
 GET /api/posts 200 in 328ms (next.js: 4ms, proxy.ts: 4ms, application-code: 320ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 3.0s (next.js: 15ms, proxy.ts: 9ms, application-code: 3.0s)
 GET /api/ping?ts=1782377086237 200 in 38ms (next.js: 24ms, proxy.ts: 8ms, application-code: 5ms)
 GET /api/stats 200 in 525ms (next.js: 14ms, proxy.ts: 9ms, application-code: 503ms)
 GET /api/posts 200 in 303ms (next.js: 5ms, proxy.ts: 4ms, application-code: 294ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 8ms, proxy.ts: 9ms, application-code: 2.5s)
 GET /api/ping?ts=1782377132680 200 in 36ms (next.js: 16ms, proxy.ts: 10ms, application-code: 10ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 8ms, proxy.ts: 13ms, application-code: 2.6s)
 GET /api/reports?serverId=1467241339140968558&status=PENDING 200 in 945ms (next.js: 9ms, proxy.ts: 6ms, application-code: 930ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.4s (next.js: 4ms, proxy.ts: 3ms, application-code: 2.4s)
 GET /api/reports/15da00ed-808d-437a-a918-3a2f432b418c/context?serverId=1467241339140968558 200 in 2.7s (next.js: 32ms, proxy.ts: 7ms, application-code: 2.7s)
 GET /api/stats 200 in 429ms (next.js: 5ms, proxy.ts: 5ms, application-code: 419ms)
 GET /api/posts 200 in 285ms (next.js: 3ms, proxy.ts: 4ms, application-code: 278ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.4s (next.js: 3ms, proxy.ts: 4ms, application-code: 2.4s)
 GET /api/ping?ts=1782377150998 200 in 14ms (next.js: 3ms, proxy.ts: 5ms, application-code: 6ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 4ms, proxy.ts: 6ms, application-code: 2.4s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 3.2s (next.js: 3ms, proxy.ts: 4ms, application-code: 3.2s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.7s (next.js: 3ms, proxy.ts: 4ms, application-code: 2.7s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 5ms, proxy.ts: 3ms, application-code: 2.5s)
 GET /api/ping?ts=1782377181228 200 in 21ms (next.js: 5ms, proxy.ts: 10ms, application-code: 7ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.4s (next.js: 16ms, proxy.ts: 9ms, application-code: 2.4s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 3.2s (next.js: 4ms, proxy.ts: 4ms, application-code: 3.1s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.9s (next.js: 4ms, proxy.ts: 3ms, application-code: 2.9s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.4s (next.js: 4ms, proxy.ts: 4ms, application-code: 2.4s)
 GET /api/stats 200 in 541ms (next.js: 4ms, proxy.ts: 5ms, application-code: 531ms)
 GET /api/posts 200 in 388ms (next.js: 3ms, proxy.ts: 4ms, application-code: 380ms)
 GET /api/ping?ts=1782377211234 200 in 18ms (next.js: 5ms, proxy.ts: 5ms, application-code: 8ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 3ms, proxy.ts: 3ms, application-code: 2.5s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 5ms, proxy.ts: 4ms, application-code: 2.5s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.4s (next.js: 6ms, proxy.ts: 6ms, application-code: 2.4s)
 GET /api/ping?ts=1782377266230 200 in 42ms (next.js: 25ms, proxy.ts: 10ms, application-code: 7ms)
 GET /api/stats 200 in 672ms (next.js: 9ms, proxy.ts: 8ms, application-code: 655ms)
 GET /api/posts 200 in 314ms (next.js: 4ms, proxy.ts: 5ms, application-code: 305ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.8s (next.js: 20ms, proxy.ts: 8ms, application-code: 2.7s)
 GET /api/ping?ts=1782377326232 200 in 31ms (next.js: 16ms, proxy.ts: 9ms, application-code: 6ms)
 GET /api/stats 200 in 504ms (next.js: 8ms, proxy.ts: 9ms, application-code: 488ms)
 GET /api/posts 200 in 319ms (next.js: 3ms, proxy.ts: 4ms, application-code: 312ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 24ms, proxy.ts: 8ms, application-code: 2.6s)
 GET /api/ping?ts=1782377386231 200 in 22ms (next.js: 11ms, proxy.ts: 6ms, application-code: 5ms)
 GET /api/stats 200 in 626ms (next.js: 4ms, proxy.ts: 5ms, application-code: 617ms)
 GET /api/posts 200 in 324ms (next.js: 4ms, proxy.ts: 3ms, application-code: 316ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 5ms, proxy.ts: 6ms, application-code: 2.6s)
 GET /api/ping?ts=1782377446231 200 in 36ms (next.js: 23ms, proxy.ts: 7ms, application-code: 6ms)
 GET /api/stats 200 in 871ms (next.js: 13ms, proxy.ts: 8ms, application-code: 849ms)
 GET /api/posts 200 in 457ms (next.js: 3ms, proxy.ts: 4ms, application-code: 450ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 3.1s (next.js: 8ms, proxy.ts: 8ms, application-code: 3.1s)
 GET /api/ping?ts=1782377506232 200 in 39ms (next.js: 25ms, proxy.ts: 8ms, application-code: 5ms)
 GET /api/stats 200 in 960ms (next.js: 9ms, proxy.ts: 12ms, application-code: 939ms)
 GET /api/posts 200 in 315ms (next.js: 3ms, proxy.ts: 4ms, application-code: 308ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 3.4s (next.js: 18ms, proxy.ts: 11ms, application-code: 3.3s)
 GET /api/ping?ts=1782377566229 200 in 37ms (next.js: 23ms, proxy.ts: 10ms, application-code: 5ms)
 GET /api/stats 200 in 736ms (next.js: 10ms, proxy.ts: 9ms, application-code: 718ms)
 GET /api/posts 200 in 336ms (next.js: 5ms, proxy.ts: 4ms, application-code: 328ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 18ms, proxy.ts: 10ms, application-code: 2.6s)
 GET /api/ping?ts=1782377597585 200 in 34ms (next.js: 9ms, proxy.ts: 16ms, application-code: 9ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 21ms, proxy.ts: 16ms, application-code: 2.4s)
 GET /api/ping?ts=1782377601231 200 in 14ms (next.js: 3ms, proxy.ts: 3ms, application-code: 7ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.7s (next.js: 5ms, proxy.ts: 5ms, application-code: 2.7s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 7ms, proxy.ts: 6ms, application-code: 2.5s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.4s (next.js: 4ms, proxy.ts: 5ms, application-code: 2.4s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 4ms, proxy.ts: 5ms, application-code: 2.6s)
 GET /api/stats 200 in 486ms (next.js: 4ms, proxy.ts: 5ms, application-code: 477ms)
 GET /api/posts 200 in 302ms (next.js: 3ms, proxy.ts: 5ms, application-code: 294ms)
 GET /api/ping?ts=1782377631229 200 in 14ms (next.js: 3ms, proxy.ts: 4ms, application-code: 6ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 5ms, proxy.ts: 4ms, application-code: 2.5s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 4ms, proxy.ts: 6ms, application-code: 2.6s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 5ms, proxy.ts: 4ms, application-code: 2.5s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 4ms, proxy.ts: 5ms, application-code: 2.5s)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.4s (next.js: 3ms, proxy.ts: 4ms, application-code: 2.4s)
 GET /api/ping?ts=1782377686239 200 in 42ms (next.js: 23ms, proxy.ts: 12ms, application-code: 8ms)
 GET /api/stats 200 in 564ms (next.js: 10ms, proxy.ts: 11ms, application-code: 543ms)
 GET /api/posts 200 in 333ms (next.js: 5ms, proxy.ts: 5ms, application-code: 323ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 33ms, proxy.ts: 12ms, application-code: 2.4s)
 GET /api/ping?ts=1782377746234 200 in 30ms (next.js: 10ms, proxy.ts: 13ms, application-code: 7ms)
 GET /api/stats 200 in 653ms (next.js: 20ms, proxy.ts: 13ms, application-code: 620ms)
 GET /api/posts 200 in 343ms (next.js: 5ms, proxy.ts: 4ms, application-code: 334ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.9s (next.js: 31ms, proxy.ts: 12ms, application-code: 2.8s)
 GET /api/ping?ts=1782377806233 200 in 48ms (next.js: 29ms, proxy.ts: 10ms, application-code: 8ms)
 GET /api/stats 200 in 560ms (next.js: 17ms, proxy.ts: 10ms, application-code: 533ms)
 GET /api/posts 200 in 309ms (next.js: 3ms, proxy.ts: 4ms, application-code: 302ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 9ms, proxy.ts: 11ms, application-code: 2.6s)
 GET /api/stats 200 in 550ms (next.js: 11ms, proxy.ts: 9ms, application-code: 530ms)
 GET /api/posts 200 in 338ms (next.js: 7ms, proxy.ts: 6ms, application-code: 324ms)
 GET /api/ping?ts=1782377866233 200 in 25ms (next.js: 13ms, proxy.ts: 7ms, application-code: 6ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 8ms, proxy.ts: 7ms, application-code: 2.4s)
 GET /api/stats 200 in 554ms (next.js: 4ms, proxy.ts: 3ms, application-code: 547ms)
 GET /api/posts 200 in 292ms (next.js: 5ms, proxy.ts: 3ms, application-code: 284ms)
 GET /api/ping?ts=1782377926235 200 in 25ms (next.js: 12ms, proxy.ts: 6ms, application-code: 7ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 7ms, proxy.ts: 6ms, application-code: 2.6s)
 GET /api/ping?ts=1782377986228 200 in 39ms (next.js: 26ms, proxy.ts: 9ms, application-code: 5ms)
 GET /api/stats 200 in 521ms (next.js: 10ms, proxy.ts: 10ms, application-code: 501ms)
 GET /api/posts 200 in 310ms (next.js: 4ms, proxy.ts: 4ms, application-code: 303ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 20ms, proxy.ts: 9ms, application-code: 2.5s)
 GET /api/ping?ts=1782378046242 200 in 23ms (next.js: 8ms, proxy.ts: 10ms, application-code: 6ms)
 GET /api/stats 200 in 830ms (next.js: 16ms, proxy.ts: 9ms, application-code: 804ms)
 GET /api/posts 200 in 314ms (next.js: 4ms, proxy.ts: 5ms, application-code: 304ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 27ms, proxy.ts: 9ms, application-code: 2.5s)
 GET /api/ping?ts=1782378106230 200 in 50ms (next.js: 33ms, proxy.ts: 10ms, application-code: 7ms)
 GET /api/stats 200 in 527ms (next.js: 13ms, proxy.ts: 10ms, application-code: 504ms)
 GET /api/posts 200 in 314ms (next.js: 5ms, proxy.ts: 5ms, application-code: 304ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 24ms, proxy.ts: 11ms, application-code: 2.6s)
 GET /api/ping?ts=1782378166227 200 in 35ms (next.js: 19ms, proxy.ts: 10ms, application-code: 6ms)
 GET /api/stats 200 in 610ms (next.js: 10ms, proxy.ts: 8ms, application-code: 592ms)
 GET /api/posts 200 in 397ms (next.js: 5ms, proxy.ts: 4ms, application-code: 387ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 28ms, proxy.ts: 11ms, application-code: 2.5s)
 GET /api/ping?ts=1782378226240 200 in 41ms (next.js: 25ms, proxy.ts: 9ms, application-code: 7ms)
 GET /api/stats 200 in 520ms (next.js: 8ms, proxy.ts: 11ms, application-code: 501ms)
 GET /api/posts 200 in 328ms (next.js: 5ms, proxy.ts: 5ms, application-code: 318ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 19ms, proxy.ts: 11ms, application-code: 2.5s)
 GET /api/ping?ts=1782378286231 200 in 41ms (next.js: 24ms, proxy.ts: 10ms, application-code: 7ms)
 GET /api/stats 200 in 563ms (next.js: 8ms, proxy.ts: 9ms, application-code: 546ms)
 GET /api/posts 200 in 350ms (next.js: 4ms, proxy.ts: 5ms, application-code: 341ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.7s (next.js: 20ms, proxy.ts: 9ms, application-code: 2.7s)
 GET /api/ping?ts=1782378346227 200 in 44ms (next.js: 28ms, proxy.ts: 9ms, application-code: 7ms)
 GET /api/stats 200 in 503ms (next.js: 17ms, proxy.ts: 9ms, application-code: 476ms)
 GET /api/posts 200 in 322ms (next.js: 4ms, proxy.ts: 5ms, application-code: 313ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.8s (next.js: 10ms, proxy.ts: 9ms, application-code: 2.8s)
 GET /api/ping?ts=1782378406240 200 in 43ms (next.js: 28ms, proxy.ts: 8ms, application-code: 6ms)
 GET /api/stats 200 in 667ms (next.js: 11ms, proxy.ts: 10ms, application-code: 647ms)
 GET /api/posts 200 in 319ms (next.js: 5ms, proxy.ts: 4ms, application-code: 311ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 21ms, proxy.ts: 9ms, application-code: 2.5s)
 GET /api/ping?ts=1782378466234 200 in 23ms (next.js: 7ms, proxy.ts: 9ms, application-code: 7ms)
 GET /api/stats 200 in 751ms (next.js: 18ms, proxy.ts: 9ms, application-code: 725ms)
 GET /api/posts 200 in 535ms (next.js: 4ms, proxy.ts: 4ms, application-code: 527ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.9s (next.js: 26ms, proxy.ts: 9ms, application-code: 2.8s)
 GET /api/ping?ts=1782378526233 200 in 45ms (next.js: 28ms, proxy.ts: 10ms, application-code: 8ms)
 GET /api/stats 200 in 548ms (next.js: 18ms, proxy.ts: 10ms, application-code: 520ms)
 GET /api/posts 200 in 325ms (next.js: 4ms, proxy.ts: 4ms, application-code: 317ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.4s (next.js: 10ms, proxy.ts: 8ms, application-code: 2.4s)
 GET /api/ping?ts=1782378586239 200 in 29ms (next.js: 11ms, proxy.ts: 12ms, application-code: 5ms)
 GET /api/stats 200 in 671ms (next.js: 20ms, proxy.ts: 12ms, application-code: 638ms)
 GET /api/posts 200 in 336ms (next.js: 4ms, proxy.ts: 5ms, application-code: 328ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.8s (next.js: 31ms, proxy.ts: 11ms, application-code: 2.7s)
 GET /api/ping?ts=1782378646234 200 in 26ms (next.js: 12ms, proxy.ts: 9ms, application-code: 6ms)
 GET /api/stats 200 in 921ms (next.js: 4ms, proxy.ts: 4ms, application-code: 913ms)
 GET /api/posts 200 in 290ms (next.js: 4ms, proxy.ts: 5ms, application-code: 281ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 6ms, proxy.ts: 8ms, application-code: 2.6s)
 GET /api/ping?ts=1782378706232 200 in 40ms (next.js: 26ms, proxy.ts: 8ms, application-code: 5ms)
 GET /api/stats 200 in 1000ms (next.js: 10ms, proxy.ts: 7ms, application-code: 983ms)
 GET /api/posts 200 in 425ms (next.js: 5ms, proxy.ts: 3ms, application-code: 417ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 3.7s (next.js: 21ms, proxy.ts: 7ms, application-code: 3.6s)
 GET /api/ping?ts=1782378766232 200 in 40ms (next.js: 25ms, proxy.ts: 9ms, application-code: 7ms)
 GET /api/stats 200 in 537ms (next.js: 8ms, proxy.ts: 9ms, application-code: 520ms)
 GET /api/posts 200 in 349ms (next.js: 4ms, proxy.ts: 5ms, application-code: 340ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.7s (next.js: 19ms, proxy.ts: 9ms, application-code: 2.7s)
 GET /api/ping?ts=1782378826232 200 in 41ms (next.js: 26ms, proxy.ts: 10ms, application-code: 5ms)
 GET /api/stats 200 in 749ms (next.js: 9ms, proxy.ts: 12ms, application-code: 727ms)
 GET /api/posts 200 in 369ms (next.js: 4ms, proxy.ts: 3ms, application-code: 362ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 3.4s (next.js: 21ms, proxy.ts: 12ms, application-code: 3.4s)
 GET /api/ping?ts=1782378886238 200 in 33ms (next.js: 20ms, proxy.ts: 8ms, application-code: 6ms)
 GET /api/stats 200 in 505ms (next.js: 8ms, proxy.ts: 7ms, application-code: 490ms)
 GET /api/posts 200 in 341ms (next.js: 5ms, proxy.ts: 4ms, application-code: 332ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 29ms, proxy.ts: 8ms, application-code: 2.6s)
 GET /api/ping?ts=1782378946233 200 in 48ms (next.js: 28ms, proxy.ts: 14ms, application-code: 6ms)
 GET /api/stats 200 in 567ms (next.js: 18ms, proxy.ts: 14ms, application-code: 535ms)
 GET /api/posts 200 in 314ms (next.js: 4ms, proxy.ts: 4ms, application-code: 306ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.8s (next.js: 10ms, proxy.ts: 14ms, application-code: 2.8s)
 GET /api/ping?ts=1782379006238 200 in 34ms (next.js: 17ms, proxy.ts: 11ms, application-code: 6ms)
 GET /api/stats 200 in 509ms (next.js: 8ms, proxy.ts: 11ms, application-code: 490ms)
 GET /api/posts 200 in 309ms (next.js: 3ms, proxy.ts: 4ms, application-code: 301ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 25ms, proxy.ts: 11ms, application-code: 2.4s)
 GET /api/ping?ts=1782379066233 200 in 42ms (next.js: 27ms, proxy.ts: 10ms, application-code: 5ms)
 GET /api/stats 200 in 873ms (next.js: 9ms, proxy.ts: 10ms, application-code: 854ms)
 GET /api/posts 200 in 305ms (next.js: 4ms, proxy.ts: 4ms, application-code: 297ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.8s (next.js: 22ms, proxy.ts: 10ms, application-code: 2.7s)
 GET /api/ping?ts=1782379126232 200 in 44ms (next.js: 29ms, proxy.ts: 10ms, application-code: 5ms)
 GET /api/stats 200 in 525ms (next.js: 18ms, proxy.ts: 14ms, application-code: 493ms)
 GET /api/posts 200 in 311ms (next.js: 4ms, proxy.ts: 4ms, application-code: 303ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 9ms, proxy.ts: 14ms, application-code: 2.5s)
 GET /api/ping?ts=1782379186238 200 in 40ms (next.js: 27ms, proxy.ts: 8ms, application-code: 5ms)
 GET /api/stats 200 in 478ms (next.js: 8ms, proxy.ts: 10ms, application-code: 460ms)
 GET /api/posts 200 in 333ms (next.js: 6ms, proxy.ts: 4ms, application-code: 324ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.7s (next.js: 20ms, proxy.ts: 10ms, application-code: 2.7s)
 GET /api/ping?ts=1782379246230 200 in 42ms (next.js: 27ms, proxy.ts: 8ms, application-code: 6ms)
 GET /api/stats 200 in 481ms (next.js: 17ms, proxy.ts: 8ms, application-code: 455ms)
 GET /api/posts 200 in 308ms (next.js: 3ms, proxy.ts: 3ms, application-code: 301ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.7s (next.js: 11ms, proxy.ts: 7ms, application-code: 2.7s)
 GET /api/ping?ts=1782379306238 200 in 20ms (next.js: 5ms, proxy.ts: 8ms, application-code: 7ms)
 GET /api/stats 200 in 560ms (next.js: 4ms, proxy.ts: 7ms, application-code: 549ms)
 GET /api/posts 200 in 342ms (next.js: 4ms, proxy.ts: 5ms, application-code: 333ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 3.0s (next.js: 14ms, proxy.ts: 8ms, application-code: 3.0s)
 GET /api/ping?ts=1782379366228 200 in 43ms (next.js: 28ms, proxy.ts: 10ms, application-code: 5ms)
 GET /api/stats 200 in 500ms (next.js: 14ms, proxy.ts: 11ms, application-code: 475ms)
 GET /api/posts 200 in 331ms (next.js: 3ms, proxy.ts: 4ms, application-code: 323ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 10ms, proxy.ts: 10ms, application-code: 2.6s)
 GET /api/ping?ts=1782379426228 200 in 25ms (next.js: 8ms, proxy.ts: 10ms, application-code: 6ms)
 GET /api/stats 200 in 598ms (next.js: 17ms, proxy.ts: 9ms, application-code: 572ms)
 GET /api/posts 200 in 304ms (next.js: 4ms, proxy.ts: 4ms, application-code: 296ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 28ms, proxy.ts: 8ms, application-code: 2.4s)
 GET /api/ping?ts=1782379486234 200 in 43ms (next.js: 28ms, proxy.ts: 9ms, application-code: 6ms)
 GET /api/stats 200 in 568ms (next.js: 11ms, proxy.ts: 8ms, application-code: 549ms)
 GET /api/posts 200 in 351ms (next.js: 4ms, proxy.ts: 3ms, application-code: 343ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 22ms, proxy.ts: 8ms, application-code: 2.5s)
 GET /api/ping?ts=1782379546238 200 in 50ms (next.js: 29ms, proxy.ts: 15ms, application-code: 6ms)
 GET /api/stats 200 in 651ms (next.js: 13ms, proxy.ts: 14ms, application-code: 624ms)
 GET /api/posts 200 in 311ms (next.js: 4ms, proxy.ts: 5ms, application-code: 302ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 25ms, proxy.ts: 15ms, application-code: 2.5s)
 GET /api/ping?ts=1782379606232 200 in 45ms (next.js: 30ms, proxy.ts: 10ms, application-code: 5ms)
 GET /api/stats 200 in 545ms (next.js: 16ms, proxy.ts: 10ms, application-code: 519ms)
 GET /api/posts 200 in 309ms (next.js: 4ms, proxy.ts: 4ms, application-code: 300ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 9ms, proxy.ts: 9ms, application-code: 2.5s)
 GET /api/ping?ts=1782379666233 200 in 37ms (next.js: 24ms, proxy.ts: 8ms, application-code: 5ms)
 GET /api/stats 200 in 586ms (next.js: 14ms, proxy.ts: 10ms, application-code: 563ms)
 GET /api/posts 200 in 340ms (next.js: 3ms, proxy.ts: 6ms, application-code: 331ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.4s (next.js: 7ms, proxy.ts: 10ms, application-code: 2.4s)
 GET /api/ping?ts=1782379726228 200 in 33ms (next.js: 18ms, proxy.ts: 9ms, application-code: 6ms)
 GET /api/stats 200 in 778ms (next.js: 11ms, proxy.ts: 7ms, application-code: 760ms)
 GET /api/posts 200 in 295ms (next.js: 5ms, proxy.ts: 5ms, application-code: 285ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.6s (next.js: 25ms, proxy.ts: 9ms, application-code: 2.5s)
 GET /api/ping?ts=1782379786237 200 in 40ms (next.js: 23ms, proxy.ts: 12ms, application-code: 5ms)
 GET /api/stats 200 in 532ms (next.js: 14ms, proxy.ts: 14ms, application-code: 504ms)
 GET /api/posts 200 in 356ms (next.js: 4ms, proxy.ts: 3ms, application-code: 348ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.7s (next.js: 10ms, proxy.ts: 13ms, application-code: 2.7s)
 GET /api/ping?ts=1782379846244 200 in 35ms (next.js: 10ms, proxy.ts: 19ms, application-code: 7ms)
 GET /api/stats 200 in 642ms (next.js: 17ms, proxy.ts: 18ms, application-code: 607ms)
 GET /api/posts 200 in 327ms (next.js: 5ms, proxy.ts: 5ms, application-code: 317ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.5s (next.js: 27ms, proxy.ts: 19ms, application-code: 2.5s)
 GET /api/ping?ts=1782379906242 200 in 23ms (next.js: 12ms, proxy.ts: 6ms, application-code: 5ms)
 GET /api/stats 200 in 658ms (next.js: 3ms, proxy.ts: 6ms, application-code: 648ms)
 GET /api/posts 200 in 553ms (next.js: 7ms, proxy.ts: 4ms, application-code: 543ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 3.4s (next.js: 5ms, proxy.ts: 6ms, application-code: 3.4s)
 GET /api/ping?ts=1782379966242 200 in 72ms (next.js: 50ms, proxy.ts: 14ms, application-code: 8ms)
 GET /api/stats 200 in 622ms (next.js: 11ms, proxy.ts: 17ms, application-code: 595ms)
 GET /api/posts 200 in 337ms (next.js: 5ms, proxy.ts: 4ms, application-code: 328ms)
 GET /api/dashboard/live-panel?serverId=1467241339140968558&cleanupStale=true 200 in 2.9s (next.js: 24ms, proxy.ts: 16ms, application-code: 2.9s)
 GET /api/ping?ts=1782380026243 200 in 40ms (next.js: 26ms, proxy.ts: 8ms, application-code: 6ms)
 GET /api/stats 200 in 626ms (next.js: 14ms, proxy.ts: 8ms, application-code: 603ms)
